id,modo,categoria,nivel,tipo,quem,conteudo
VC-2-061,Grupo,Verbal / Confissão,2,Verdade,Solo,Qual é o seu ponto fraco — o que alguém pode fazer que te desarma completamente?
VC-2-062,Grupo,Verbal / Confissão,2,Verdade,Solo,Você já teve a sensação de que uma pessoa te desejava sem ela precisar dizer nada?
VC-2-063,Grupo,Verbal / Confissão,2,Verdade,Solo,Qual é o tipo de intimidade emocional que te excita tanto quanto a física?
VC-2-064,Grupo,Verbal / Confissão,2,Verdade,Solo,Você já fez algo íntimo que nunca mais comentou com absolutamente ninguém?
VC-2-065,Grupo,Verbal / Confissão,2,Verdade,Solo,O que você acha que sua ex ou ex-parceiro/a diria sobre você na cama — honestamente?
VC-2-066,Grupo,Verbal / Confissão,2,Verdade,Solo,Qual é a coisa que você sente vergonha de admitir que te excita?
VC-2-067,Grupo,Verbal / Confissão,2,Verdade,Solo,Você já teve uma situação íntima que começou de um jeito e terminou de outro completamente inesperado?
VC-2-068,Grupo,Verbal / Confissão,2,Verdade,Solo,O que você mais sente falta de uma relação passada — e não é amor?
VC-2-069,Grupo,Verbal / Confissão,2,Verdade,Solo,Qual é a coisa que você claramente tem vontade de experimentar mas fica adiando?
VC-2-070,Grupo,Verbal / Confissão,2,Verdade,Solo,Você já foi mais longe do que planejava por não conseguir parar?
VC-2-071,Grupo,Verbal / Confissão,2,Verdade,Solo,O que você considera sua maior habilidade na intimidade?
VC-2-072,Grupo,Verbal / Confissão,2,Verdade,Solo,Você já ficou mais excitado/a pela tensão antes do que pelo momento em si?
VC-2-073,Grupo,Verbal / Confissão,2,Verdade,Dupla,Você já imaginou como seria [JOGADOR] na intimidade — como você acha que ela/ele é?
VC-2-074,Grupo,Verbal / Confissão,2,Verdade,Dupla,"Se você pudesse fazer uma pergunta íntima pra [JOGADOR] com garantia de resposta honesta, qual seria?"
VC-2-075,Grupo,Verbal / Confissão,2,Verdade,Dupla,O que você acha que [JOGADOR] faz de melhor na intimidade — baseado no jeito que ela/ele é?
VC-2-076,Grupo,Verbal / Confissão,2,Verdade,Dupla,Você já sentiu tesão por [JOGADOR] numa situação cotidiana sem contexto algum?
VC-2-077,Grupo,Verbal / Confissão,2,Verdade,Dupla,O que [JOGADOR] poderia te dizer agora que te deixaria sem reação?
VC-2-078,Grupo,Verbal / Confissão,2,Verdade,Dupla,"Se você e [JOGADOR] ficassem sozinhos num lugar fechado por uma hora, o que você acha que rolaria?"
VC-2-079,Grupo,Verbal / Confissão,2,Verdade,Dupla,Qual é a coisa em [JOGADOR] que você acha que ela/ele nem sabe que é sensual?
VC-2-080,Grupo,Verbal / Confissão,2,Verdade,Dupla,Você já pensou no que seria diferente entre vocês dois se o contexto fosse outro?
VC-3-001,Grupo,Verbal / Confissão,3,Verdade,Solo,Qual é o segredo sexual que você carrega que mudaria a forma como as pessoas aqui te veem?
VC-3-002,Grupo,Verbal / Confissão,3,Verdade,Solo,Qual foi a situação mais moralmente questionável em que você agiu movido por desejo?
VC-3-003,Grupo,Verbal / Confissão,3,Verdade,Solo,"Se pudesse viver uma fantasia com alguém dessa sala sem consequências, o que seria e com quem?"
VC-3-004,Grupo,Verbal / Confissão,3,Verdade,Solo,Qual é a coisa que você mais quer na cama mas ainda não teve coragem de pedir?
VC-3-005,Grupo,Verbal / Confissão,3,Verdade,Solo,O que você sente quando olha pra alguém aqui agora que preferia não sentir?
VC-3-006,Grupo,Verbal / Confissão,3,Verdade,Solo,Você já desejou intensamente alguém sabendo que era completamente errado? O que aconteceu?
VC-3-007,Grupo,Verbal / Confissão,3,Verdade,Solo,Qual foi o momento em que você perdeu o controle de verdade por desejo?
VC-3-008,Grupo,Verbal / Confissão,3,Verdade,Solo,"Se alguém aqui te pedisse pra ficar agora, quem seria a resposta mais honesta?"
VC-3-009,Grupo,Verbal / Confissão,3,Verdade,Dupla,Olha pra [JOGADOR] e diz: tem algo que você imaginou acontecendo entre vocês dois?
VC-3-010,Grupo,Verbal / Confissão,3,Verdade,Dupla,O que você acha que falta acontecer entre você e [JOGADOR] pra a tensão ir embora?
VC-3-011,Grupo,Verbal / Confissão,3,Verdade,Solo,"Se você pudesse viver uma noite completamente fora do personagem que as pessoas conhecem, o que você faria?"
VC-3-012,Grupo,Verbal / Confissão,3,Verdade,Solo,Qual é o desejo sexual que você nunca realizou e que provavelmente nunca vai realizar?
VC-3-013,Grupo,Verbal / Confissão,3,Verdade,Solo,Você já desejou alguém aqui presente de uma forma que te surpreendeu?
VC-3-014,Grupo,Verbal / Confissão,3,Verdade,Solo,Qual é a coisa mais ousada que você já fez por desejo puro e que você nunca falaria pra família?
VC-3-015,Grupo,Verbal / Confissão,3,Verdade,Solo,"Se você pudesse escolher uma pessoa desse grupo pra uma noite sem consequências, escolheria alguém?"
VC-3-016,Grupo,Verbal / Confissão,3,Verdade,Solo,Qual é o seu limite sexual que você consideraria cruzar se a pessoa certa pedisse?
VC-3-017,Grupo,Verbal / Confissão,3,Verdade,Solo,O que você sente quando a tensão sexual com alguém chega num ponto que não dá mais pra fingir que não existe?
VC-3-018,Grupo,Verbal / Confissão,3,Verdade,Solo,Qual é a fantasia que você tem que envolveria mais de uma pessoa?
VC-3-019,Grupo,Verbal / Confissão,3,Verdade,Solo,Você já chegou perto de fazer algo que consideraria um erro sexual e não se arrependeu de ter feito?
VC-3-020,Grupo,Verbal / Confissão,3,Verdade,Solo,O que você faria agora se soubesse que ninguém aqui julgaria você amanhã?
VC-3-021,Grupo,Verbal / Confissão,3,Verdade,Solo,Qual é a coisa que alguém poderia te oferecer agora que você aceitaria sem hesitar?
VC-3-022,Grupo,Verbal / Confissão,3,Verdade,Solo,"Você já teve um momento de desejo tão forte por alguém que ficou físico — coração acelerado, respiração diferente?"
VC-3-023,Grupo,Verbal / Confissão,3,Verdade,Solo,"Qual é o segredo sexual que você carrega que, se revelado, mudaria como alguém aqui te vê?"
VC-3-024,Grupo,Verbal / Confissão,3,Verdade,Solo,O que você ainda não fez na cama que sente que vai fazer um dia e que hoje te dá vergonha de admitir?
VC-3-025,Grupo,Verbal / Confissão,3,Verdade,Solo,"Qual foi a vez que você mais agiu por instinto puro, sem pensar, numa situação íntima?"
VC-3-026,Grupo,Verbal / Confissão,3,Verdade,Solo,O que você deseja que aconteça ainda hoje à noite? Seja honesto/a.
VC-3-027,Grupo,Verbal / Confissão,3,Verdade,Solo,Qual é a coisa que você mais quer que alguém te faça e que nunca pediu com todas as letras?
VC-3-028,Grupo,Verbal / Confissão,3,Verdade,Solo,Você tem algum desejo recorrente que te surpreende por ainda estar lá depois de tanto tempo?
VC-3-029,Grupo,Verbal / Confissão,3,Verdade,Solo,Qual foi a situação em que você mais teve que se controlar para não agir por desejo?
VC-3-030,Grupo,Verbal / Confissão,3,Verdade,Solo,O que você acha que ainda vai descobrir sobre si mesmo/a sexualmente?
VC-3-031,Grupo,Verbal / Confissão,3,Verdade,Solo,Qual é o pensamento íntimo que você tem com mais frequência e que nunca verbalizou?
VC-3-032,Grupo,Verbal / Confissão,3,Verdade,Solo,"Se você pudesse dar uma ordem pra alguém aqui agora, o que seria?"
VC-3-033,Grupo,Verbal / Confissão,3,Verdade,Solo,Qual é a coisa mais intensa que já aconteceu entre você e outra pessoa sem nenhum toque físico?
VC-3-034,Grupo,Verbal / Confissão,3,Verdade,Solo,Você já quis tanto algo que chegou a negociar consigo mesmo/a pra poder ir em frente?
VC-3-035,Grupo,Verbal / Confissão,3,Verdade,Solo,O que você sente ao olhar pra alguém aqui agora que preferia não ter que responder em voz alta?
VC-3-036,Grupo,Verbal / Confissão,3,Verdade,Solo,Qual é a situação mais provocadora em que você já se colocou de propósito?
VC-3-037,Grupo,Verbal / Confissão,3,Verdade,Solo,"Se as pessoas daqui soubessem o que você pensa enquanto finge estar entediado, o que descobririam?"
VC-3-038,Grupo,Verbal / Confissão,3,Verdade,Solo,Qual é a coisa que você já fez na intimidade que ainda te surpreende ter feito?
VC-3-039,Grupo,Verbal / Confissão,3,Verdade,Solo,O que você precisaria ouvir agora pra perder completamente a compostura?
VC-3-040,Grupo,Verbal / Confissão,3,Verdade,Solo,Qual é o desejo que você nunca admitiu em voz alta mas que está pensando agora?
VC-3-041,Grupo,Verbal / Confissão,3,Verdade,Solo,"Se você pudesse escolher o que aconteceria nas próximas duas horas com alguém daqui, o que seria?"
VC-3-042,Grupo,Verbal / Confissão,3,Verdade,Solo,"O que você nunca deixaria ninguém ver, mas que uma parte sua gostaria de mostrar?"
VC-3-043,Grupo,Verbal / Confissão,3,Verdade,Solo,Qual é a coisa que te excita que você ainda não entendeu completamente por que excita?
VC-3-044,Grupo,Verbal / Confissão,3,Verdade,Solo,Você já desejou ser flagrado numa situação que você deveria estar escondendo?
VC-3-045,Grupo,Verbal / Confissão,3,Verdade,Solo,O que está acontecendo dentro de você agora que você não está dizendo?
VC-3-046,Grupo,Verbal / Confissão,3,Verdade,Solo,Qual é a coisa que você sabe que vai querer fazer mais tarde mas ainda está fingindo que não?
VC-3-047,Grupo,Verbal / Confissão,3,Verdade,Solo,"Se você pudesse susurrar algo no ouvido de alguém daqui agora, o que diria?"
VC-3-048,Grupo,Verbal / Confissão,3,Verdade,Solo,"Qual é o desejo mais honesto que você tem agora, nesse exato momento?"
VC-3-049,Grupo,Verbal / Confissão,3,Verdade,Solo,O que você acha que vai acontecer aqui hoje que você ainda está tentando não esperar?
VC-3-050,Grupo,Verbal / Confissão,3,Verdade,Solo,Qual foi a última vez que você quis alguém com tanta intensidade que ficou difícil de esconder?
VC-3-051,Grupo,Verbal / Confissão,3,Verdade,Dupla,Olha pra [JOGADOR] e diz uma coisa que você pensa sobre ela/ele que nunca falaria sóbrio/a.
VC-3-052,Grupo,Verbal / Confissão,3,Verdade,Dupla,"Se você pudesse fazer uma coisa com [JOGADOR] agora sem ninguém saber, o que seria?"
VC-3-053,Grupo,Verbal / Confissão,3,Verdade,Dupla,O que você acha que aconteceria se você e [JOGADOR] ficassem sozinhos agora?
VC-3-054,Grupo,Verbal / Confissão,3,Verdade,Dupla,Descreva pra [JOGADOR] a cena mais honesta que você já imaginou entre vocês dois.
VC-3-055,Grupo,Verbal / Confissão,3,Verdade,Dupla,Qual é a coisa que você mais quer que [JOGADOR] faça com você — sem rodeios?
VC-3-056,Grupo,Verbal / Confissão,3,Verdade,Dupla,"Se [JOGADOR] te olhasse do jeito que você mais gosta de ser olhado/a, o que mudaria em você agora?"
VC-3-057,Grupo,Verbal / Confissão,3,Verdade,Dupla,O que você acha que [JOGADOR] fantasiou envolvendo você sem nunca ter dito?
VC-3-058,Grupo,Verbal / Confissão,3,Verdade,Dupla,Fala pra [JOGADOR] o que você sentiria se ela/ele chegasse mais perto agora.
VC-3-059,Grupo,Verbal / Confissão,3,Verdade,Dupla,Qual é a coisa que você queria que [JOGADOR] te pedisse pra fazer?
VC-3-060,Grupo,Verbal / Confissão,3,Verdade,Dupla,"Se você pudesse ser completamente honesto/a com [JOGADOR] sobre o que sente, o que diria?"
VC-3-061,Grupo,Verbal / Confissão,3,Verdade,Dupla,O que te impede de agir com [JOGADOR] da forma que parte de você claramente quer?
VC-3-062,Grupo,Verbal / Confissão,3,Verdade,Dupla,Descreva em detalhes o que você imagina quando pensa em [JOGADOR] num contexto íntimo.
VC-3-063,Grupo,Verbal / Confissão,3,Verdade,Dupla,Qual é a coisa que você mais quer que [JOGADOR] saiba sobre o que você sente por ela/ele?
VC-3-064,Grupo,Verbal / Confissão,3,Verdade,Dupla,"Se [JOGADOR] te dissesse agora ""pode fazer o que quiser"", o que você faria primeiro?"
VC-3-065,Grupo,Verbal / Confissão,3,Verdade,Dupla,O que você acha que aconteceria entre você e [JOGADOR] se o jogo acabasse agora e ficassem a sós?
VC-3-066,Grupo,Verbal / Confissão,3,Verdade,Dupla,Fala pra [JOGADOR] algo que você pensa quando ela/ele não está olhando pra você.
VC-3-067,Grupo,Verbal / Confissão,3,Verdade,Dupla,Qual é o limite que você cruzaria com [JOGADOR] que não cruzaria com mais ninguém aqui?
VC-3-068,Grupo,Verbal / Confissão,3,Verdade,Dupla,"Se você pudesse voltar no tempo e agir diferente com [JOGADOR] em algum momento, quando seria?"
VC-3-069,Grupo,Verbal / Confissão,3,Verdade,Dupla,O que você precisaria que [JOGADOR] fizesse agora pra você se entregar completamente?
VC-3-070,Grupo,Verbal / Confissão,3,Verdade,Dupla,Diz pra [JOGADOR] em voz alta o que você normalmente só pensa quando está sozinho/a.
VC-3-071,Grupo,Verbal / Confissão,3,Verdade,Dupla,"Se você e [JOGADOR] fossem completamente honestos um com o outro por 5 minutos, o que mudaria?"
VC-3-072,Grupo,Verbal / Confissão,3,Verdade,Dupla,O que você quer que [JOGADOR] faça com você antes dessa noite acabar?
VC-3-073,Grupo,Verbal / Confissão,3,Verdade,Dupla,Qual é a fantasia que você tem envolvendo [JOGADOR] que você nunca imaginou que teria?
VC-3-074,Grupo,Verbal / Confissão,3,Verdade,Dupla,"Fala pra [JOGADOR]: se não houvesse consequência alguma, o que você faria agora?"
VC-3-075,Grupo,Verbal / Confissão,3,Verdade,Dupla,O que você acha que [JOGADOR] faria se soubesse exatamente o que você pensa dela/dele?
VC-3-076,Grupo,Verbal / Confissão,3,Verdade,Dupla,Qual é a coisa mais íntima que você consegue imaginar compartilhar com [JOGADOR]?
VC-3-077,Grupo,Verbal / Confissão,3,Verdade,Dupla,Se você tivesse que escolher entre ficar com [JOGADOR] ou nunca mais sentir essa tensão — o que escolheria?
VC-3-078,Grupo,Verbal / Confissão,3,Verdade,Dupla,Diz pra [JOGADOR] o que você está sentindo agora que está tentando esconder.
VC-3-079,Grupo,Verbal / Confissão,3,Verdade,Dupla,O que você quer que [JOGADOR] saiba sobre você que só viria à tona numa situação íntima?
VC-3-080,Grupo,Verbal / Confissão,3,Verdade,Dupla,"Se esse fosse o momento, [JOGADOR] seria a pessoa — o que você diria a ela/ele agora?"
RE-1-001,Casal,Revelação,1,Verdade,VOCÊ,Qual é a parte do sexo com seu/sua parceiro/a que você mais antecipa antes de acontecer?
RE-1-002,Casal,Revelação,1,Verdade,VOCÊ,O que seu/sua parceiro/a faz na cama que te surpreendeu positivamente quando aconteceu pela primeira vez?
RE-1-003,Casal,Revelação,1,Verdade,VOCÊ,Qual posição você mais gosta mas raramente pede? Por quê não pede?
RE-1-004,Casal,Revelação,1,Verdade,VOCÊ,O que você mais gosta no corpo do/a seu/sua parceiro/a que raramente fala pra ela/ele?
RE-1-005,Casal,Revelação,1,Verdade,VOCÊ,Você tem uma hora do dia favorita pra transar? Qual e por quê?
RE-1-006,Casal,Revelação,1,Verdade,VOCÊ,"O que seu/sua parceiro/a faz que te deixa com vontade instantaneamente, mesmo sem intenção?"
RE-1-007,Casal,Revelação,1,Verdade,VOCÊ,Qual foi a vez que você mais quis seu/sua parceiro/a e não podia agir? O que estava passando pela sua cabeça?
RE-1-008,Casal,Revelação,1,Verdade,VOCÊ,O que você acha que seu/sua parceiro/a pensa que você gosta mas na verdade você preferiria diferente?
RE-1-009,Casal,Revelação,1,Verdade,VOCÊ,Tem algum lugar da casa onde você quer transar mas nunca aconteceu?
RE-1-010,Casal,Revelação,1,Verdade,VOCÊ,O que você mais sente falta quando estão um tempo sem transar — o ato em si ou a intimidade do contato?
RE-1-011,Casal,Revelação,1,Verdade,VOCÊ,Qual é o momento do dia em que você mais pensa em sexo com seu/sua parceiro/a?
RE-1-012,Casal,Revelação,1,Verdade,VOCÊ,O que você faz antes de transar que deixa você mais animado/a — consciente ou não?
RE-1-013,Casal,Revelação,1,Verdade,VOCÊ,Qual é a parte favorita do seu corpo que você gosta que seu/sua parceiro/a toque?
RE-1-014,Casal,Revelação,1,Verdade,VOCÊ,Você prefere iniciar ou ser iniciado/a? Isso mudou desde o começo do relacionamento?
RE-1-015,Casal,Revelação,1,Verdade,VOCÊ,O que seu/sua parceiro/a poderia fazer mais vezes que te deixaria mais satisfeito/a?
RE-1-016,Casal,Revelação,1,Verdade,PARCEIRO/A,Seu/sua parceiro/a te diz o que é? Descreve o que você acha que ele/ela mais gosta em transar com você.
RE-1-017,Casal,Revelação,1,Verdade,PARCEIRO/A,O que você acha que seu/sua parceiro/a mais antecipa quando sabe que vão transar?
RE-1-018,Casal,Revelação,1,Verdade,PARCEIRO/A,Qual parte do corpo dele/dela você acha que é mais sensível ao toque — e você toca lá com frequência?
RE-1-019,Casal,Revelação,1,Verdade,AMBOS,Cada um conta um momento do relacionamento em que ficou com vontade mas não iniciou. Por quê não?
RE-1-020,Casal,Revelação,1,Verdade,AMBOS,Cada um fala uma coisa que o outro faz que deixa com vontade sem querer.
RE-1-021,Casal,Revelação,1,Desafio,VOCÊ,"Fale em voz alta, olhando nos olhos do/a seu/sua parceiro/a, o que você mais gosta no sexo de vocês."
RE-1-022,Casal,Revelação,1,Desafio,VOCÊ,"Descreva com detalhes, pra seu/sua parceiro/a, o que você estava pensando na última vez que quis ela/ele mas não falou."
RE-1-023,Casal,Revelação,1,Desafio,VOCÊ,Diga em voz alta a parte favorita do corpo do/a seu/sua parceiro/a e por que ela te excita.
RE-1-024,Casal,Revelação,1,Desafio,VOCÊ,Fale uma coisa que você gostaria que acontecesse mais vezes na vida sexual de vocês — sem rodeio.
RE-1-025,Casal,Revelação,1,Desafio,VOCÊ,Descreva pra seu/sua parceiro/a o que você sente no corpo quando está com vontade dele/dela.
RE-1-026,Casal,Revelação,1,Desafio,VOCÊ,Conte a última fantasia que você teve sobre seu/sua parceiro/a — sem omitir detalhes.
RE-1-027,Casal,Revelação,1,Desafio,VOCÊ,Fale uma coisa sobre o sexo de vocês que você nunca disse em voz alta mas pensa frequentemente.
RE-1-028,Casal,Revelação,1,Desafio,AMBOS,"Cada um diz em voz alta o que mais gosta na vida sexual de vocês — ao mesmo tempo, sem combinar antes."
RE-1-029,Casal,Revelação,1,Desafio,AMBOS,Cada um descreve o que o outro faz que é irresistível — sem que o outro saiba o que vai ouvir.
RE-1-030,Casal,Revelação,1,Desafio,AMBOS,Cada um fala um pedido sexual que nunca fez mas quer fazer — ao mesmo tempo.
RE-2-001,Casal,Revelação,2,Verdade,VOCÊ,Qual é a fantasia sexual que você tem com frequência mas nunca contou pro/a seu/sua parceiro/a?
RE-2-002,Casal,Revelação,2,Verdade,VOCÊ,O que você faz quando está se masturbando que nunca pediu pra seu/sua parceiro/a fazer?
